Date,Reformate Tank Volume (BBL),LHCN/HHC Tank Volume (BBL),LCN Tank Volume (BBL),CYHEX/SAT C6 Tank Volume (BBL),Alkylate Tank Volume (BBL),CC5/Dimate Tank Volume (BBL),SAT C5 Tank Volume (BBL),NC4 Tank Volume (BBL),Reformate Octane,LHCN/HHC Octane,LCN Octane,CYHEX/SAT C6 Octane,Alkylate Octane,CC5/Dimate Octane,SAT C5 Octane,NC4 Octane,Reformate Sulfur (WPPM),LHCN/HHC Sulfur (WPPM),LCN Sulfur (WPPM),CYHEX/SAT C6 Sulfur (WPPM),Alkylate Sulfur (WPPM),CC5/Dimate Sulfur (WPPM),SAT C5 Sulfur (WPPM),NC4 Sulfur (WPPM),Reformate Aromatics (VOL %),LHCN/HHC Aromatics (VOL %),LCN Aromatics (VOL %),CYHEX/SAT C6 Aromatics (VOL %),Alkylate Aromatics (VOL %),CC5/Dimate Aromatics (VOL %),SAT C5 Aromatics (VOL %),NC4 Aromatics (LV%),Reformate Benzene (VOL %),LHCN/HHC Benzene (VOL %),LCN Benzene (VOL %),CYHEX/SAT C6 Benzene (VOL %),Alkylate Benzene (VOL %),CC5/Dimate Benzene (VOL %),SAT C5 Benzene (VOL %),NC4 Benzene (VOL %),Reformate Olefins (VOL %),LHCN/HHC Olefins (VOL %),LCN Olefins (VOL %),CYHEX/SAT C6 Olefins (VOL %),Alkylate Olefins (VOL %),CC5/Dimate Olefins (LV%),SAT C5 Olefins (LV%),NC4 Olefins (LV%),Reformate RVP (PSI),LHCN/HHC RVP (PSI),LCN RVP (PSI),CYHEX/SAT C6 RVP (PSI),Alkylate RVP (PSI),CC5/Dimate RVP (PSI),SAT C5 RVP (PSI),NC4 RVP (PSI),Reformate cost ($/bbl),LHCN/HHC cost ($/bbl),LCN cost ($/bbl),CYHEX/SAT C6 cost ($/bbl),Alkylate cost ($/bbl),CC5/Dimate cost ($/bbl),SAT C5 cost ($/bbl),NC4 cost ($/bbl)
10/4/2024,21019,64885.7,75401.5,54597.2,52120.3,8500,141592.4,259278.5,92.35,82.65,74,74.2,92.95,89.75,87.3,108.35,0.3,0.3,0.4,0.3,1.8,108,0.8,1,69.3,37,7.9,6.1,0.8,0.3,0.1,0,0,0.5,1.1,0.9,0,0.1,0.1,0,0.5,0,0.7,0,0.1,62.3,0.1,0.5,0.57,2.3,5.1,5,4.65,15.7,20.1,37.5,155,80,70,80,165,100,60,35
10/5/2024,21033,62584.6,68930.4,45982,46358.8,8500,138612.8,260535.4,92.35,82.5,72.95,73.8,92.85,89.8,87.3,108.35,0.3,0.3,0.4,0.3,1.9,108,0.6,1,69.3,36.3,7.5,5.7,0.8,0.3,0.1,0,0,0.5,1.1,0.8,0,0.1,0.1,0,0.5,0,0.7,0,0.1,57.6,0.1,0.5,0.57,2.35,5.1,4.98,4.65,15.56,20.16,37.5,155,80,70,80,165,100,60,35
10/6/2024,21036.8,55220.4,65306.1,43852.8,58672.6,8500,134054.9,258570.1,92.35,82.05,72.45,72.4,92.6,89.8,87.3,108.35,0.3,0.3,0.4,0.3,2.2,108,0.5,1,69.3,33.9,7.4,4.5,0.8,0.3,0.1,0,0,0.5,1.1,0.8,0,0.1,0.1,0,0.5,0,0.7,0,0,55.7,0.1,0.5,0.57,2.5,5.1,4.9,4.65,15.5,20.2,37.5,155,80,70,80,165,100,60,35
10/7/2024,21035.2,57087.4,64615.5,54681.3,79912,8500,137540.8,256202.4,92.35,82.05,72.45,72.4,92.6,89.8,87.3,108.35,0.3,0.3,0.4,0.3,2.2,108,0.5,1,69.3,33.9,7.4,4.5,0.8,0.3,0.1,0,0,0.5,1.1,0.8,0,0.1,0.1,0,0.5,0,0.7,0,0,55.7,0.1,0.5,0.57,2.5,5.1,4.9,4.65,15.5,20.2,37.5,155,80,70,80,165,100,60,35
10/8/2024,21029.4,62620.7,68884.5,65164.9,95776.7,8500,141333.4,256906.8,92.35,82.05,72.45,72.4,92.6,89.8,87.3,108.35,0.3,0.3,0.4,0.3,2.2,108,0.5,1,69.3,33.9,7.4,4.5,0.8,0.3,0.1,0,0,0.5,1.1,0.8,0,0.1,0.1,0,0.5,0,0.7,0,0,55.7,0.1,0.5,0.57,2.5,5.1,4.9,4.65,15.5,20.2,37.5,155,80,70,80,165,100,60,35
10/9/2024,21013.8,62600.3,80938.1,53814.8,94052.4,8500,142573.6,254996.4,92.35,82.05,72.45,72.4,92.6,89.8,87.3,108.35,0.3,0.3,0.4,0.3,2.2,108,0.5,1,69.3,33.9,7.4,4.5,0.8,0.3,0.1,0,0,0.5,1.1,0.8,0,0.1,0.1,0,0.5,0,0.7,0,0,55.7,0.1,0.5,0.57,2.5,5.1,4.9,4.65,15.5,20.2,37.5,155,80,70,80,165,100,60,35
10/10/2024,21003.2,59745.5,83786.8,46619.2,88820.9,8500,141502.2,252624.6,92.35,82.05,72.45,72.4,92.6,89.8,87.3,108.35,0.3,0.3,0.4,0.3,2.2,108,0.5,1,69.3,33.9,7.4,4.5,0.8,0.3,0.1,0,0,0.5,1.1,0.8,0,0.1,0.1,0,0.5,0,0.7,0,0,55.7,0.1,0.5,0.57,2.5,5.1,4.9,4.65,15.5,20.2,37.5,155,80,70,80,165,100,60,35
10/11/2024,21003.3,64298.9,83652.7,60289,88483.7,8400,145897.7,250469.6,92.35,82.05,72.45,72.4,92.6,89.8,87.3,108.35,0.3,0.3,0.4,0.3,2.2,108,0.5,1,69.3,33.9,7.4,4.5,0.8,0.3,0.1,0,0,0.5,1.1,0.8,0,0.1,0.1,0,0.5,0,0.7,0,0,55.7,0.1,0.5,0.57,2.5,5.1,4.9,4.65,15.5,20.2,37.5,155,80,70,80,165,100,60,35
10/12/2024,21009.6,56959.5,83557.3,42119.8,82866.4,8400,140368.7,249535.1,92.35,82.15,72.35,72.45,92.6,89.8,87.25,108.35,0.3,0.3,0.3,0.3,2.2,108,1.1,1,69.3,34.4,7.2,4.7,0.9,0.3,0.1,0,0,0.5,1,0.8,0,0.1,0.1,0,0.5,0,0.7,0,0,57.7,0.1,0.5,0.57,2.5,4.96,4.97,4.65,15.57,20.2,37.5,155,80,70,80,165,100,60,35
10/13/2024,21009.8,59723.7,83510.9,49544.5,81718.4,8400,143022.6,248994.6,92.35,83.25,72.3,72.75,92.75,89.8,87.25,108.35,0.3,0.4,0.3,0.3,2.3,108,1.4,1,69.3,38.2,7.1,6.5,1.3,0.3,0.1,0,0,0.6,1,0.8,0,0.1,0.1,0,0.5,0,0.7,0,0,58.6,0.2,0.5,0.57,2.5,4.9,5.5,4.65,15.6,20.2,37.5,155,80,70,80,165,100,60,35
10/14/2024,21002.5,53478.6,83439.4,34524.6,77415.6,8400,138950.9,247043.8,92.35,83.25,72.3,72.75,92.75,89.8,87.25,108.35,0.3,0.4,0.3,0.3,2.3,108,1.4,1,69.3,38.2,7.1,6.5,1.3,0.3,0.1,0,0,0.6,1,0.8,0,0.1,0.1,0,0.5,0,0.7,0,0,58.6,0.2,0.5,0.57,2.5,4.9,5.5,4.65,15.6,20.2,37.5,155,80,70,80,165,100,60,35
10/15/2024,21004.3,52178.3,81534.3,40023.9,77361.5,8400,137058.9,247630.5,92.35,83.25,72.3,72.75,92.75,89.8,87.25,108.35,0.3,0.4,0.3,0.3,2.3,108,1.4,1,69.3,38.2,7.1,6.5,1.3,0.3,0.1,0,0,0.6,1,0.8,0,0.1,0.1,0,0.5,0,0.7,0,0,58.6,0.2,0.5,0.57,2.5,4.9,5.5,4.65,15.6,20.2,37.5,155,80,70,80,165,100,60,35
10/16/2024,21011.1,55095.9,80856.6,52181.4,77322.1,8400,139959.4,249627,92.35,83.25,72.3,72.75,92.75,89.8,87.25,108.35,0.3,0.4,0.3,0.3,2.3,108,1.4,1,69.3,38.2,7.1,6.5,1.3,0.3,0.1,0,0,0.6,1,0.8,0,0.1,0.1,0,0.5,0,0.7,0,0,58.6,0.2,0.5,0.57,2.5,4.9,5.5,4.65,15.6,20.2,37.5,155,80,70,80,165,100,60,35
10/17/2024,20997.5,53631.9,80801,47644.2,74559.1,8400,139450.4,251268.7,92.35,83.25,72.3,72.75,92.75,89.8,87.25,108.35,0.3,0.4,0.3,0.3,2.3,108,1.4,1,69.3,38.2,7.1,6.5,1.3,0.3,0.1,0,0,0.6,1,0.8,0,0.1,0.1,0,0.5,0,0.7,0,0,58.6,0.2,0.5,0.57,2.5,4.9,5.5,4.65,15.6,20.2,37.5,155,80,70,80,165,100,60,35
10/18/2024,21003.4,52488.5,80151.9,42652.2,69237.2,8400,138679.7,249695.5,92.35,83.25,72.3,72.75,92.75,89.8,87.25,108.35,0.3,0.4,0.3,0.3,2.3,108,1.4,1,69.3,38.2,7.1,6.5,1.3,0.3,0.1,0,0,0.6,1,0.8,0,0.1,0.1,0,0.5,0,0.7,0,0,58.6,0.2,0.5,0.57,2.5,4.9,5.5,4.65,15.6,20.2,37.5,155,80,70,80,165,100,60,35
10/19/2024,21003,57297.8,78978.6,54905.2,64399.1,8400,143306.6,251885.6,92.35,83.4,72.5,72.8,92.75,89.75,87.25,108.35,0.3,0.4,0.3,0.3,2.4,108,1,1,69.3,38.4,7.1,6.6,1.3,0.3,0.1,0,0,0.6,1,0.9,0,0.1,0.1,0,0.5,0,0.7,0,0,58.2,0.2,0.5,0.57,2.45,4.97,5.31,4.65,15.6,20.11,37.5,155,80,70,80,165,100,60,35
10/20/2024,21006.4,46393.7,78927.1,36091.2,59374.2,8400,139452.2,250037.6,92.35,83.9,72.6,72.9,92.6,89.7,87.3,108.35,0.3,0.3,0.3,0.3,2.6,108,0.5,1,69.3,39.3,7.1,7,1.3,0.3,0.1,0,0,0.6,1,0.9,0,0.1,0.1,0,0.5,0,0.7,0,0,58,0.2,0.5,0.57,2.3,5,4.7,4.65,15.6,20,37.5,155,80,70,80,165,100,60,35
10/21/2024,20992.8,50572.6,78653,48813.9,58986.1,8300,144643.7,248972.4,92.35,83.9,72.6,72.9,92.6,89.7,87.3,108.35,0.3,0.3,0.3,0.3,2.6,108,0.5,1,69.3,39.3,7.1,7,1.3,0.3,0.1,0,0,0.6,1,0.9,0,0.1,0.1,0,0.5,0,0.7,0,0,58,0.2,0.5,0.57,2.3,5,4.7,4.65,15.6,20,37.5,155,80,70,80,165,100,60,35
10/22/2024,20989.6,38132.6,64586.8,44415.2,54420,10100,139158.5,249798.3,92.35,83.9,72.6,72.9,92.6,89.7,87.3,108.35,0.3,0.3,0.3,0.3,2.6,108,0.5,1,69.3,39.3,7.1,7,1.3,0.3,0.1,0,0,0.6,1,0.9,0,0.1,0.1,0,0.5,0,0.7,0,0,58,0.2,0.5,0.57,2.3,5,4.7,4.65,15.6,20,37.5,155,80,70,80,165,100,60,35
10/23/2024,20992.4,36389.4,73463.7,51288.1,53667.4,14200,139200.9,251078,92.35,83.9,72.6,72.9,92.6,89.9,87.3,108.35,0.3,0.3,0.3,0.3,2.6,108,0.5,1,69.3,39.3,7.1,7,1.3,0.3,0.1,0,0,0.6,1,0.9,0,0.2,0.1,0,0.5,0,0.7,0,0,55.4,0.2,0.5,0.57,2.3,5,4.7,4.65,16.17,20,37.5,155,80,70,80,165,100,60,35
10/24/2024,20997.7,36673.5,84996.7,34546.1,49922.5,16500,137539.1,255645,92.35,83.9,72.6,72.9,92.6,89.9,87.3,108.35,0.3,0.3,0.3,0.3,2.6,108,0.5,1,69.3,39.3,7.1,7,1.3,0.3,0.1,0,0,0.6,1,0.9,0,0.2,0.1,0,0.5,0,0.7,0,0,55.3,0.2,0.5,0.57,2.3,5,4.7,4.65,16.2,20,37.5,155,80,70,80,165,100,60,35
10/25/2024,21005.3,42985.2,86680.1,39000.8,39924.3,20500,137408.7,257135.2,92.35,83.9,72.6,72.9,92.6,89.9,87.3,108.35,0.3,0.3,0.3,0.3,2.6,108,0.5,1,69.3,39.3,7.1,7,1.3,0.3,0.1,0,0,0.6,1,0.9,0,0.2,0.1,0,0.5,0,0.7,0,0,55.3,0.2,0.5,0.57,2.3,5,4.7,4.65,16.2,20,37.5,155,80,70,80,165,100,60,35
10/26/2024,21003.1,37428.1,78935.6,37264,44679,25100,134276,256380.8,92.35,84.35,73.4,72.95,92.45,89.85,87.45,108.35,0.3,0.6,0.8,0.3,2.7,108,0.9,1,69.3,41.9,9.9,7.5,1.3,0.3,0.1,0,0,0.5,1.3,1,0,0.1,0.1,0,0.5,0.2,0.7,0,0.1,53.9,0.2,0.5,0.57,2.08,5.47,4.74,4.65,16.06,20.2,37.5,155,80,70,80,165,100,60,35
10/27/2024,20994.4,36561.1,66742.6,32213.4,48418.2,26800,131270.9,249188.4,92.35,85.95,73.75,73.25,91.85,89.85,87.55,108.35,0.3,1.9,1,0.3,2.9,108,1.1,1,69.3,50.7,11.2,9.1,1.1,0.3,0.1,0,0,0.3,1.4,1.2,0,0.1,0.1,0,0.5,0.9,0.7,0,0.2,53.2,0.2,0.5,0.57,1.3,5.7,4.9,4.65,16,20.3,37.5,155,80,70,80,165,100,60,35
10/28/2024,20990.4,49767.4,76079.7,43456,55892.9,31400,134674.8,247885.2,92.35,85.95,73.75,73.25,91.85,89.85,87.55,108.35,0.3,1.9,1,0.3,2.9,108,1.1,1,69.3,50.7,11.2,9.1,1.1,0.3,0.1,0,0,0.3,1.4,1.2,0,0.1,0.1,0,0.5,0.9,0.7,0,0.2,53.2,0.2,0.5,0.57,1.3,5.7,4.9,4.65,16,20.3,37.5,155,80,70,80,165,100,60,35
10/29/2024,20979.9,64355.5,81639.8,46007.9,49716.3,31300,132613.3,241704.8,92.35,85.95,73.75,73.25,91.85,89.85,87.55,108.35,0.3,1.9,1,0.3,2.9,108,1.1,1,69.3,50.7,11.2,9.1,1.1,0.3,0.1,0,0,0.3,1.4,1.2,0,0.1,0.1,0,0.5,0.9,0.7,0,0.2,53.2,0.2,0.5,0.57,1.3,5.7,4.9,4.65,16,20.3,37.5,155,80,70,80,165,100,60,35
10/30/2024,20981.4,66863.8,79539.5,36941.8,60895.2,28800,126769.8,232553.2,92.35,85.95,73.75,73.25,91.85,89.85,87.55,108.35,0.3,1.9,1,0.3,2.9,108,1.1,1,69.3,50.7,11.2,9.1,1.1,0.3,0.1,0,0,0.3,1.4,1.2,0,0.1,0.1,0,0.5,0.9,0.7,0,0.2,53.2,0.2,0.5,0.57,1.3,5.7,4.9,4.65,16,20.3,37.5,155,80,70,80,165,100,60,35
10/31/2024,20978,66791.7,78122.9,32040.6,71020.5,28800,122561.2,224407.6,92.35,85.95,73.75,73.25,91.85,89.85,87.55,108.35,0.3,1.9,1,0.3,2.9,108,1.1,1,69.3,50.7,11.2,9.1,1.1,0.3,0.1,0,0,0.3,1.4,1.2,0,0.1,0.1,0,0.5,0.9,0.7,0,0.2,53.2,0.2,0.5,0.57,1.3,5.7,4.9,4.65,16,20.3,37.5,155,80,70,80,165,100,60,35
11/1/2024,20976.9,78813.6,80317.4,33295.7,62821.4,28200,123495.3,216050.8,92.35,85.95,73.75,73.25,91.85,89.85,87.55,108.35,0.3,1.9,1,0.3,2.9,108,1.1,1,69.3,50.7,11.2,9.1,1.1,0.3,0.1,0,0,0.3,1.4,1.2,0,0.1,0.1,0,0.5,0.9,0.7,0,0.2,53.2,0.2,0.5,0.57,1.3,5.7,4.9,4.65,16,20.3,37.5,155,80,70,80,165,100,60,35
11/2/2024,20969.6,75277.6,70571.5,25678.3,70974.1,29500,118427.2,205976.9,92.35,85.95,74.55,73.55,91.75,89.75,88,108.35,0.3,2.3,1.3,0.3,3.2,108,0.9,1,69.3,50.5,12.6,9.4,1,0.3,0.1,0,0,0.3,1.6,1.2,0,0.1,0.1,0,0.5,1,0.7,0,0.1,55.2,0.2,0.5,0.57,1.26,6.04,4.88,4.65,5.93,20.42,37.5,155,80,70,80,165,100,60,35
11/3/2024,20970.7,74214.8,68086.1,24542.8,81141.5,32700,116080.7,199159.6,92.35,85.95,74.95,74.6,91.4,89.7,88.25,108.35,0.3,3.5,1.4,0.3,4.1,108,0.8,1,69.3,49.9,13.3,10.4,0.7,0.2,0.1,0,0,0.3,1.7,1.4,0,0.1,0.1,0,0.5,1.5,0.7,0,0,56.2,0.2,0.5,0.57,1.1,6.2,4.8,4.65,1.1,20.5,37.5,155,80,70,80,165,100,60,35
11/4/2024,20984,75361.8,70777.4,26045.8,91374.3,36800,114211.8,195099.2,92.35,85.95,74.95,74.6,91.4,89.7,88.25,108.35,0.3,3.5,1.4,0.3,4.1,108,0.8,1,69.3,49.9,13.3,10.4,0.7,0.2,0.1,0,0,0.3,1.7,1.4,0,0.1,0.1,0,0.5,1.5,0.7,0,0,56.2,0.2,0.5,0.57,1.1,6.2,4.8,4.65,1.3,20.5,37.5,155,80,70,80,165,100,60,35
11/5/2024,20998.7,92975.9,78953.4,29614.1,85985.6,43000,115586.7,188391.9,92.35,85.95,74.95,74.6,91.4,89.7,88.25,108.35,0.3,3.5,1.4,0.3,4.1,108,0.8,1,69.3,49.9,13.3,10.4,0.7,0.2,0.1,0,0,0.3,1.7,1.4,0,0.1,0.1,0,0.5,1.5,0.7,0,0,56.2,0.2,0.5,0.57,1.1,6.2,4.8,4.65,15.7,20.5,37.5,155,80,70,80,165,100,60,35
11/6/2024,20976.5,96115.6,81430,28751.6,87803,46000,115768.8,182211.6,92.35,85.95,74.95,74.6,91.4,89.7,88.25,108.35,0.3,3.5,1.4,0.3,4.1,108,0.8,1,69.3,49.9,13.3,10.4,0.7,0.2,0.1,0,0,0.3,1.7,1.4,0,0.1,0.1,0,0.5,1.5,0.7,0,0,56.2,0.2,0.5,0.57,1.1,6.2,4.8,4.65,15.7,20.5,37.5,155,80,70,80,165,100,60,35
11/7/2024,20980.4,102819.1,88636.7,28269.6,100837.5,48400,119091,181129.9,92.35,85.95,74.95,74.6,91.4,89.7,88.25,108.35,0.3,3.5,1.4,0.3,4.1,108,0.8,1,69.3,49.9,13.3,10.4,0.7,0.2,0.1,0,0,0.3,1.7,1.4,0,0.1,0.1,0,0.5,1.5,0.7,0,0,56.2,0.2,0.5,0.57,1.1,6.2,4.8,4.65,15.7,20.5,37.5,155,80,70,80,165,100,60,35
11/8/2024,20986,100446.6,88389.5,28920.3,111367.5,50700,117893.9,177469.6,92.35,85.95,74.95,74.6,91.4,89.7,88.25,108.35,0.3,3.5,1.4,0.3,4.1,108,0.8,1,69.3,49.9,13.3,10.4,0.7,0.2,0.1,0,0,0.3,1.7,1.4,0,0.1,0.1,0,0.5,1.5,0.7,0,0,56.2,0.2,0.5,0.57,1.1,6.2,4.8,4.65,15.7,20.5,37.5,155,80,70,80,165,100,60,35
11/9/2024,20993.3,91633.5,82386.7,25561.9,120113.5,51200,116134.2,173910.6,92.35,85.6,74.8,74.85,91.35,89.7,88.25,108.35,0.3,3.4,1.4,0.3,3.8,108,0.7,1,69.3,49.9,13.3,10.4,0.7,0.2,0.1,0,0,0.3,1.7,1.4,0,0.1,0.1,0,0.5,1.4,0.7,0,0,56.2,0.2,0.5,0.57,1.15,6.07,4.98,4.65,15.57,20.55,37.5,155,80,70,80,165,100,60,35
11/10/2024,20994.3,85989.4,82291.8,27930.4,129354.3,53200,116652.4,172241.6,92.35,84.65,74.7,75.5,91.3,89.7,88.25,108.35,0.3,3,1.4,0.3,3.1,108,0.7,1,69.3,49.9,13.3,10.4,0.7,0.2,0.1,0,0,0.3,1.7,1.4,0,0.1,0.1,0,0.5,1.3,0.7,0,0,56.2,0.2,0.5,0.57,1.3,6,5.5,4.65,15.5,20.6,37.5,155,80,70,80,165,100,60,35
11/11/2024,20985.6,95726.1,88128,40149.8,110679.7,54700,121792.5,172467.3,92.35,84.65,74.7,75.5,91.3,89.7,88.25,108.35,0.3,3,1.4,0.3,3.1,108,0.7,1,69.3,49.9,13.3,10.4,0.7,0.2,0.1,0,0,0.3,1.7,1.4,0,0.1,0.1,0,0.5,1.3,0.7,0,0,56.2,0.2,0.5,0.57,1.3,6,5.5,4.65,15.5,20.6,37.5,155,80,70,80,165,100,60,35
11/12/2024,20978.6,92945.5,88779.8,44240.7,118482,54500,124628.4,173335.2,92.35,84.65,74.7,75.5,91.3,89.7,88.25,108.35,0.3,3,1.4,0.3,3.1,108,0.7,1,69.3,49.9,13.3,10.4,0.7,0.2,0.1,0,0,0.3,1.7,1.4,0,0.1,0.1,0,0.5,1.3,0.7,0,0,56.2,0.2,0.5,0.57,1.3,6,5.5,4.65,15.5,20.6,37.5,155,80,70,80,165,100,60,35
11/13/2024,21020.4,99456,91994.7,46803.8,104322,54500,127882,175287,92.35,84.65,74.7,75.5,91.3,89.7,88.25,108.35,0.3,3,1.4,0.3,3.1,108,0.7,1,69.3,49.9,13.3,10.4,0.7,0.2,0.1,0,0,0.3,1.7,1.4,0,0.1,0.1,0,0.5,1.3,0.7,0,0,56.2,0.2,0.5,0.57,1.3,6,5.5,4.65,15.5,20.6,37.5,155,80,70,80,165,100,60,35
11/14/2024,20998.8,95946,87995.8,44345.3,109039.4,52300,129575.1,176462.6,92.35,84.65,74.7,75.5,91.3,89.7,88.25,108.35,0.3,3,1.4,0.3,3.1,108,0.7,1,69.3,49.9,13.3,10.4,0.7,0.2,0.1,0,0,0.3,1.7,1.4,0,0.1,0.1,0,0.5,1.3,0.7,0,0,56.2,0.2,0.5,0.57,1.3,6,5.5,4.65,15.5,20.6,37.5,155,80,70,80,165,100,60,35
11/15/2024,20996,90985.6,83530.8,43318.3,114927.6,50700,129217.1,176642.7,92.35,84.65,74.7,75.5,91.3,89.7,88.25,108.35,0.3,3,1.4,0.3,3.1,108,0.7,1,69.3,49.9,13.3,10.4,0.7,0.2,0.1,0,0,0.3,1.7,1.4,0,0.1,0.1,0,0.5,1.3,0.7,0,0,56.2,0.2,0.5,0.57,1.3,6,5.5,4.65,15.5,20.6,37.5,155,80,70,80,165,100,60,35
11/16/2024,20999.1,83397.1,78064.6,41599.8,120680.4,48700,126339.5,176345.8,92.35,84.7,74.75,75.45,91.3,90,88.3,108.35,0.3,3,1.7,0.3,2.9,108,0.7,1,69.3,49.9,13.3,10.4,0.7,0.2,0.1,0,0,0.3,1.7,1.4,0,0.1,0.1,0,0.5,1.3,0.7,0,0,53.2,0.1,0.5,0.57,1.26,5.87,5.46,4.65,15.37,20.6,37.5,155,80,70,80,165,100,60,35
11/17/2024,21004.7,76013.6,71652.6,38119.5,126249.1,46600,124190.1,175876.1,92.35,84.8,74.75,75.35,91.45,90.15,88.35,108.35,0.3,3,1.8,0.3,2.3,108,0.7,1,69.3,49.9,13.3,10.4,0.7,0.2,0.1,0,0,0.3,1.7,1.4,0,0.1,0.1,0,0.5,1.3,0.7,0,0,51.5,0.1,0.5,0.57,1.1,5.8,5.3,4.65,15.3,20.6,37.5,155,80,70,80,165,100,60,35
11/18/2024,21002.9,66912.3,63400.2,33485.1,130557.5,43500,121367.6,173661.5,92.35,84.8,74.75,75.35,91.45,90.15,88.35,108.35,0.3,3,1.8,0.3,2.3,108,0.7,1,69.3,49.9,13.3,10.4,0.7,0.2,0.1,0,0,0.3,1.7,1.4,0,0.1,0.1,0,0.5,1.3,0.7,0,0,51.5,0.1,0.5,0.57,1.1,5.8,5.3,4.65,15.3,20.6,37.5,155,80,70,80,165,100,60,35
11/19/2024,21007,71313.6,61640.7,32097.8,109112.3,41200,122078.6,172085,92.35,84.8,74.75,75.35,91.45,90.15,88.35,108.35,0.3,3,1.8,0.3,2.3,108,0.7,1,69.3,49.9,13.3,10.4,0.7,0.2,0.1,0,0,0.3,1.7,1.4,0,0.1,0.1,0,0.5,1.3,0.7,0,0,51.5,0.1,0.5,0.57,1.1,5.8,5.3,4.65,15.3,20.6,37.5,155,80,70,80,165,100,60,35
11/20/2024,20990.8,72383.7,62844.7,34592.7,114274.7,43200,120735,173745.6,92.35,84.8,74.75,75.35,91.45,90.15,88.35,108.35,0.3,3,1.8,0.3,2.3,108,0.7,1,69.3,49.9,13.3,10.4,0.7,0.2,0.1,0,0,0.3,1.7,1.4,0,0.1,0.1,0,0.5,1.3,0.7,0,0,51.5,0.1,0.5,0.57,1.1,5.8,5.3,4.65,15.3,20.6,37.5,155,80,70,80,165,100,60,35
11/21/2024,20988.9,70137.6,60425.7,32605.5,100482.2,44100,118666,173884.1,92.35,84.8,74.75,75.35,91.45,90.15,88.35,108.35,0.3,3,1.8,0.3,2.3,108,0.7,1,69.3,49.9,13.3,10.4,0.7,0.2,0.1,0,0,0.3,1.7,1.4,0,0.1,0.1,0,0.5,1.3,0.7,0,0,51.5,0.1,0.5,0.57,1.1,5.8,5.3,4.65,15.3,20.6,37.5,155,80,70,80,165,100,60,35
11/22/2024,20978.8,74672.5,59889.5,29471.5,67529.9,44900,119953.4,174881,92.35,84.8,74.75,75.35,91.45,90.15,88.35,108.35,0.3,3,1.8,0.3,2.3,108,0.7,1,69.3,49.9,13.3,10.4,0.7,0.2,0.1,0,0,0.3,1.7,1.4,0,0.1,0.1,0,0.5,1.3,0.7,0,0,51.5,0.1,0.5,0.57,1.1,5.8,5.3,4.65,15.3,20.6,37.5,155,80,70,80,165,100,60,35
11/23/2024,20978.7,77331.9,59968.2,28978.4,52777.7,47500,118310.2,175031.5,92.35,84.95,74.4,75.55,91.65,90.15,88.35,108.35,0.3,2.7,1.2,0.3,2.1,108,0.8,1,69.3,49.9,13.3,10.4,0.7,0.2,0.1,0,0,0.3,1.7,1.4,0,0.1,0.1,0,0.5,1.3,0.7,0,0,51.5,0.1,0.5,0.57,1.1,5.59,5.38,4.65,15.37,20.6,37.5,155,80,70,80,165,100,60,35
11/24/2024,20980.8,79176,62579.2,31701.1,57244.7,50200,117177.4,175356.2,92.35,85.45,74.25,76.1,92.25,90.15,88.35,108.35,0.3,2,1,0.3,1.6,108,0.8,1,69.3,49.9,13.3,10.4,0.7,0.2,0.1,0,0,0.3,1.7,1.4,0,0.1,0.1,0,0.5,1.2,0.7,0,0,51.5,0.1,0.5,0.57,1.1,5.5,5.6,4.65,15.4,20.6,37.5,155,80,70,80,165,100,60,35
11/25/2024,20978.7,71628,54513.7,26509.7,59258.5,48300,112046.2,174088.1,92.35,85.45,74.25,76.1,92.25,90.15,88.35,108.35,0.3,2,1,0.3,1.6,108,0.8,1,69.3,49.9,13.3,10.4,0.7,0.2,0.1,0,0,0.3,1.7,1.4,0,0.1,0.1,0,0.5,1.2,0.7,0,0,51.5,0.1,0.5,0.57,1.1,5.5,5.6,4.65,15.4,20.6,37.5,155,80,70,80,165,100,60,35
11/26/2024,20984.4,66165,48987.2,24359.8,69759.6,48200,106816.9,172950.8,92.35,85.45,74.25,76.1,92.25,90.15,88.35,108.35,0.3,2,1,0.3,1.6,108,0.8,1,69.3,49.9,13.3,10.4,0.7,0.2,0.1,0,0,0.3,1.7,1.4,0,0.1,0.1,0,0.5,1.2,0.7,0,0,51.5,0.1,0.5,0.57,1.1,5.5,5.6,4.65,15.4,20.6,37.5,155,80,70,80,165,100,60,35
11/27/2024,20976.1,58271.3,45695.3,24999.6,74079.6,45700,103718.3,170465.4,92.35,85.45,74.25,76.1,92.25,90.15,88.35,108.35,0.3,2,1,0.3,1.6,108,0.8,1,69.3,49.9,13.3,10.4,0.7,0.2,0.1,0,0,0.3,1.7,1.4,0,0.1,0.1,0,0.5,1.2,0.7,0,0,51.5,0.1,0.5,0.57,1.1,5.5,5.6,4.65,15.4,20.6,37.5,155,80,70,80,165,100,60,35
11/28/2024,20957.1,57420.9,49856,29523.3,58511.7,44400,103897.4,169157.6,92.35,85.45,74.25,76.1,92.25,90.15,88.35,108.35,0.3,2,1,0.3,1.6,108,0.8,1,69.3,49.9,13.3,10.4,0.7,0.2,0.1,0,0,0.3,1.7,1.4,0,0.1,0.1,0,0.5,1.2,0.7,0,0,51.5,0.1,0.5,0.57,1.1,5.5,5.6,4.65,15.4,20.6,37.5,155,80,70,80,165,100,60,35
